SDate,STime,SDateTime,Station,GROW_AREA,OpenClosed,WDIR,Tide,Class,CATEGORY,Temp,Sal,ColiScore,RawColi,YEAR,LCFlag,RCFlag,ColiVal
2017-10-10,15:32:00,2017-10-10T15:32:00Z,WI095.00,WI,O,CL,H,A,A,14,32,1.9,<2,2017,TRUE,FALSE,2
2017-09-25,15:33:00,2017-09-25T15:33:00Z,WI095.00,WI,O,S,H,A,A,17,32,4,4,2017,FALSE,FALSE,4
2017-07-12,13:08:00,2017-07-12T13:08:00Z,WI095.00,WI,O,CL,HF,A,A,17,31,1.9,<2,2017,TRUE,FALSE,2
2017-06-21,11:11:00,2017-06-21T11:11:00Z,WI095.00,WI,O,SW,E,A,A,16,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,12:35:00,2017-05-09T12:35:00Z,WI095.00,WI,O,S,HE,A,A,7,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-07,15:15:00,2016-11-07T15:15:00Z,WI095.00,WI,O,NW,HF,A,A,10,32,1.9,<2,2016,TRUE,FALSE,2
2016-09-26,09:58:00,2016-09-26T09:58:00Z,WI095.00,WI,O,CL,E,A,A,14,32,1.9,<2,2016,TRUE,FALSE,2
2016-08-01,11:36:00,2016-08-01T11:36:00Z,WI095.00,WI,O,CL,HE,A,A,15,30,1.9,<2,2016,TRUE,FALSE,2
2016-07-21,12:26:00,2016-07-21T12:26:00Z,WI095.00,WI,O,S,HF,A,A,15,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-15,10:50:00,2016-06-15T10:50:00Z,WI095.00,WI,O,CL,E,A,A,11,32,1.9,<2,2016,TRUE,FALSE,2
2016-05-03,10:25:00,2016-05-03T10:25:00Z,WI095.00,WI,O,SE,E,A,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2015-11-16,12:34:00,2015-11-16T12:34:00Z,WI095.00,WI,O,W,HF,A,A,6,30,1.9,<2,2015,TRUE,FALSE,2
2015-10-26,11:57:00,2015-10-26T11:57:00Z,WI095.00,WI,O,NW,E,A,A,11,32,1.9,<2,2015,TRUE,FALSE,2
2015-10-13,12:45:00,2015-10-13T12:45:00Z,WI095.00,WI,O,CL,HE,A,A,15,32,1.9,<2,2015,TRUE,FALSE,2
2015-09-02,15:48:00,2015-09-02T15:48:00Z,WI095.00,WI,O,SW,HE,A,A,18,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-13,10:53:00,2015-07-13T10:53:00Z,WI095.00,WI,O,NE,HE,A,A,15,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-15,10:09:00,2015-06-15T10:09:00Z,WI095.00,WI,O,SW,HF,A,A,14,30,1.9,<2,2015,TRUE,FALSE,2
2019-09-18,10:33:00,2019-09-18T10:33:00Z,WI093.00,WI,O,,F,A,A,13,32,1.9,<2,2019,TRUE,FALSE,2
2019-08-12,08:25:00,2019-08-12T08:25:00Z,WI093.00,WI,O,,F,A,A,21,30,1.9,<2,2019,TRUE,FALSE,2
2019-08-01,08:50:00,2019-08-01T08:50:00Z,WI093.00,WI,O,,F,A,A,22,34,1.9,<2,2019,TRUE,FALSE,2
2019-06-05,14:44:00,2019-06-05T14:44:00Z,WI093.00,WI,O,,HE,A,A,11,28,1.9,<2,2019,TRUE,FALSE,2
2019-05-08,13:56:00,2019-05-08T13:56:00Z,WI093.00,WI,O,,HF,A,A,11,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-17,10:20:00,2019-04-17T10:20:00Z,WI093.00,WI,O,,H,A,A,8,31,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,08:54:00,2018-11-05T08:54:00Z,WI093.00,WI,O,,H,A,A,5,30,9.1,9.1,2018,FALSE,FALSE,9.1
2018-10-22,09:42:00,2018-10-22T09:42:00Z,WI093.00,WI,O,CL,HF,A,A,10,32,1.9,<2,2018,TRUE,FALSE,2
2018-08-27,12:08:00,2018-08-27T12:08:00Z,WI093.00,WI,O,NE,HF,A,A,22,29,1.9,<2,2018,TRUE,FALSE,2
2018-07-31,14:06:00,2018-07-31T14:06:00Z,WI093.00,WI,O,CL,H,A,A,23,31,1.9,<2,2018,TRUE,FALSE,2
2018-06-26,11:05:00,2018-06-26T11:05:00Z,WI093.00,WI,O,SE,H,A,A,16,35,1.9,<2,2018,TRUE,FALSE,2
2018-06-11,09:50:00,2018-06-11T09:50:00Z,WI093.00,WI,O,SE,H,A,A,10,28,1.9,<2,2018,TRUE,FALSE,2
2017-10-23,13:52:00,2017-10-23T13:52:00Z,WI093.00,WI,O,SE,H,A,A,11,30,1.9,<2,2017,TRUE,FALSE,2
2017-10-10,15:22:00,2017-10-10T15:22:00Z,WI093.00,WI,O,CL,H,A,A,15,31,1.9,<2,2017,TRUE,FALSE,2
2017-09-25,15:26:00,2017-09-25T15:26:00Z,WI093.00,WI,O,SE,H,A,A,16,32,1.9,<2,2017,TRUE,FALSE,2
2017-07-12,13:05:00,2017-07-12T13:05:00Z,WI093.00,WI,O,CL,HF,A,A,19,31,1.9,<2,2017,TRUE,FALSE,2
2017-06-21,11:01:00,2017-06-21T11:01:00Z,WI093.00,WI,O,S,E,A,A,16,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,12:28:00,2017-05-09T12:28:00Z,WI093.00,WI,O,S,HE,A,A,8,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-07,15:08:00,2016-11-07T15:08:00Z,WI093.00,WI,O,CL,HF,A,A,11,32,1.9,<2,2016,TRUE,FALSE,2
2016-09-26,09:50:00,2016-09-26T09:50:00Z,WI093.00,WI,O,NW,HE,A,A,14,32,1.9,<2,2016,TRUE,FALSE,2
2016-08-01,11:29:00,2016-08-01T11:29:00Z,WI093.00,WI,O,CL,HE,A,A,15,30,1.9,<2,2016,TRUE,FALSE,2
2016-07-21,12:18:00,2016-07-21T12:18:00Z,WI093.00,WI,O,S,HF,A,A,15,30,2,2,2016,FALSE,FALSE,2
2016-06-15,10:40:00,2016-06-15T10:40:00Z,WI093.00,WI,O,NE,E,A,A,10,32,1.9,<2,2016,TRUE,FALSE,2
2016-05-03,10:18:00,2016-05-03T10:18:00Z,WI093.00,WI,O,SE,E,A,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2015-11-16,12:28:00,2015-11-16T12:28:00Z,WI093.00,WI,O,SW,HF,A,A,6,30,1.9,<2,2015,TRUE,FALSE,2
2015-10-26,11:46:00,2015-10-26T11:46:00Z,WI093.00,WI,O,NW,HE,A,A,11,32,1.9,<2,2015,TRUE,FALSE,2
2015-10-13,12:37:00,2015-10-13T12:37:00Z,WI093.00,WI,O,CL,HE,A,A,15,32,1.9,<2,2015,TRUE,FALSE,2
2015-09-02,15:39:00,2015-09-02T15:39:00Z,WI093.00,WI,O,SW,HE,A,A,18,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-13,10:44:00,2015-07-13T10:44:00Z,WI093.00,WI,O,NE,HE,A,A,15,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-15,10:00:00,2015-06-15T10:00:00Z,WI093.00,WI,O,SW,HF,A,A,14,30,2,2,2015,FALSE,FALSE,2
2019-09-18,11:01:00,2019-09-18T11:01:00Z,WI092.00,WI,O,,F,A,A,13,32,1.9,<2,2019,TRUE,FALSE,2
2019-08-12,08:30:00,2019-08-12T08:30:00Z,WI092.00,WI,O,,HF,A,A,21,30,1.9,<2,2019,TRUE,FALSE,2
2019-08-01,09:00:00,2019-08-01T09:00:00Z,WI092.00,WI,O,,F,A,A,22,34,2,2,2019,FALSE,FALSE,2
2019-06-05,14:40:00,2019-06-05T14:40:00Z,WI092.00,WI,O,,HE,A,A,10,28,2,2,2019,FALSE,FALSE,2
2019-05-08,13:52:00,2019-05-08T13:52:00Z,WI092.00,WI,O,,HF,A,A,10,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-17,10:16:00,2019-04-17T10:16:00Z,WI092.00,WI,O,,H,A,A,8,30,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,08:58:00,2018-11-05T08:58:00Z,WI092.00,WI,O,,H,A,A,5,32,7.3,7.3,2018,FALSE,FALSE,7.3
2018-10-22,09:48:00,2018-10-22T09:48:00Z,WI092.00,WI,O,CL,H,A,A,10,32,1.9,<2,2018,TRUE,FALSE,2
2018-08-27,11:50:00,2018-08-27T11:50:00Z,WI092.00,WI,O,NE,HF,A,A,21,29,1.9,<2,2018,TRUE,FALSE,2
2018-07-31,13:52:00,2018-07-31T13:52:00Z,WI092.00,WI,O,CL,HF,A,A,23,31,1.9,<2,2018,TRUE,FALSE,2
2018-06-26,10:45:00,2018-06-26T10:45:00Z,WI092.00,WI,O,SE,H,A,A,15,35,1.9,<2,2018,TRUE,FALSE,2
2018-06-11,09:59:00,2018-06-11T09:59:00Z,WI092.00,WI,O,SE,H,A,A,10,28,2,2,2018,FALSE,FALSE,2
2017-10-23,13:35:00,2017-10-23T13:35:00Z,WI092.00,WI,O,SW,HF,A,A,12,31,1.9,<2,2017,TRUE,FALSE,2
2017-10-10,15:05:00,2017-10-10T15:05:00Z,WI092.00,WI,O,CL,H,A,A,13,31,1.9,<2,2017,TRUE,FALSE,2
2017-09-25,15:07:00,2017-09-25T15:07:00Z,WI092.00,WI,O,E,H,A,A,15,32,1.9,<2,2017,TRUE,FALSE,2
2017-07-12,12:45:00,2017-07-12T12:45:00Z,WI092.00,WI,O,SE,F,A,A,18,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-21,10:45:00,2017-06-21T10:45:00Z,WI092.00,WI,O,SW,E,A,A,16,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,12:14:00,2017-05-09T12:14:00Z,WI092.00,WI,O,S,HE,A,A,7,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-07,14:54:00,2016-11-07T14:54:00Z,WI092.00,WI,O,NW,HF,A,A,11,32,1.9,<2,2016,TRUE,FALSE,2
2016-09-26,09:35:00,2016-09-26T09:35:00Z,WI092.00,WI,O,NW,HE,A,A,14,32,1.9,<2,2016,TRUE,FALSE,2
2016-08-01,11:12:00,2016-08-01T11:12:00Z,WI092.00,WI,O,CL,HE,A,A,13,30,1.9,<2,2016,TRUE,FALSE,2
2016-07-21,12:07:00,2016-07-21T12:07:00Z,WI092.00,WI,O,S,HF,A,A,14,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-15,10:25:00,2016-06-15T10:25:00Z,WI092.00,WI,O,NE,E,A,A,10,32,1.9,<2,2016,TRUE,FALSE,2
2016-05-03,10:04:00,2016-05-03T10:04:00Z,WI092.00,WI,O,CL,E,A,A,5,30,2,2,2016,FALSE,FALSE,2
2015-11-16,12:10:00,2015-11-16T12:10:00Z,WI092.00,WI,O,SW,F,A,A,7,30,1.9,<2,2015,TRUE,FALSE,2
2015-10-26,11:28:00,2015-10-26T11:28:00Z,WI092.00,WI,O,NW,HE,A,A,11,32,1.9,<2,2015,TRUE,FALSE,2
2015-10-13,12:34:00,2015-10-13T12:34:00Z,WI092.00,WI,O,CL,H,A,A,15,32,1.9,<2,2015,TRUE,FALSE,2
2015-09-02,13:57:00,2015-09-02T13:57:00Z,WI092.00,WI,O,SW,HF,A,A,16,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-13,10:26:00,2015-07-13T10:26:00Z,WI092.00,WI,O,NE,HE,A,A,14,30,2,2,2015,FALSE,FALSE,2
2015-06-15,09:55:00,2015-06-15T09:55:00Z,WI092.00,WI,O,SW,HF,A,A,12,30,1.9,<2,2015,TRUE,FALSE,2
2019-09-18,11:19:00,2019-09-18T11:19:00Z,WI090.00,WI,O,,F,A,A,15,32,1.9,<2,2019,TRUE,FALSE,2
2019-08-12,08:35:00,2019-08-12T08:35:00Z,WI090.00,WI,O,,HF,A,A,21,30,1.9,<2,2019,TRUE,FALSE,2
2019-08-01,09:05:00,2019-08-01T09:05:00Z,WI090.00,WI,O,,F,A,A,22,34,2,2,2019,FALSE,FALSE,2
2019-06-05,14:32:00,2019-06-05T14:32:00Z,WI090.00,WI,O,,HE,A,A,10,28,1.9,<2,2019,TRUE,FALSE,2
2019-05-08,13:48:00,2019-05-08T13:48:00Z,WI090.00,WI,O,,HF,A,A,10,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-17,10:12:00,2019-04-17T10:12:00Z,WI090.00,WI,O,,H,A,A,8,30,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,09:08:00,2018-11-05T09:08:00Z,WI090.00,WI,O,,H,A,A,5,32,3.6,3.6,2018,FALSE,FALSE,3.6
2018-10-22,10:06:00,2018-10-22T10:06:00Z,WI090.00,WI,O,CL,H,A,A,10,32,1.9,<2,2018,TRUE,FALSE,2
2018-08-27,11:47:00,2018-08-27T11:47:00Z,WI090.00,WI,O,NE,HF,A,A,21,30,2,2,2018,FALSE,FALSE,2
2018-07-31,13:48:00,2018-07-31T13:48:00Z,WI090.00,WI,O,CL,HF,A,A,21,31,1.9,<2,2018,TRUE,FALSE,2
2018-06-26,10:35:00,2018-06-26T10:35:00Z,WI090.00,WI,O,SE,H,A,A,15,35,1.9,<2,2018,TRUE,FALSE,2
2018-06-11,10:02:00,2018-06-11T10:02:00Z,WI090.00,WI,O,SE,H,A,A,10,29,1.9,<2,2018,TRUE,FALSE,2
2017-10-23,13:30:00,2017-10-23T13:30:00Z,WI090.00,WI,O,S,HF,A,A,10,31,1.9,<2,2017,TRUE,FALSE,2
2017-10-10,15:01:00,2017-10-10T15:01:00Z,WI090.00,WI,O,CL,H,A,A,13,31,1.9,<2,2017,TRUE,FALSE,2
2017-09-25,15:01:00,2017-09-25T15:01:00Z,WI090.00,WI,O,CL,H,A,A,16,32,1.9,<2,2017,TRUE,FALSE,2
2017-07-12,12:43:00,2017-07-12T12:43:00Z,WI090.00,WI,O,CL,F,A,A,17,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-21,10:40:00,2017-06-21T10:40:00Z,WI090.00,WI,O,SW,E,A,A,15,32,2,2,2017,FALSE,FALSE,2
2017-05-09,12:09:00,2017-05-09T12:09:00Z,WI090.00,WI,O,S,HE,A,A,7,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-07,14:50:00,2016-11-07T14:50:00Z,WI090.00,WI,O,NW,HF,A,A,10,32,1.9,<2,2016,TRUE,FALSE,2
2016-09-26,09:30:00,2016-09-26T09:30:00Z,WI090.00,WI,O,CL,HE,A,A,14,32,1.9,<2,2016,TRUE,FALSE,2
2016-08-01,11:06:00,2016-08-01T11:06:00Z,WI090.00,WI,O,CL,H,A,A,13,30,2,2,2016,FALSE,FALSE,2
2016-07-21,12:03:00,2016-07-21T12:03:00Z,WI090.00,WI,O,S,HF,A,A,14,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-15,10:15:00,2016-06-15T10:15:00Z,WI090.00,WI,O,N,E,A,A,12,32,1.9,<2,2016,TRUE,FALSE,2
2016-05-03,09:58:00,2016-05-03T09:58:00Z,WI090.00,WI,O,CL,E,A,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2015-11-16,12:03:00,2015-11-16T12:03:00Z,WI090.00,WI,O,W,F,A,A,6,30,1.9,<2,2015,TRUE,FALSE,2
2015-10-26,11:20:00,2015-10-26T11:20:00Z,WI090.00,WI,O,NW,HE,A,A,10,32,1.9,<2,2015,TRUE,FALSE,2
2015-10-13,12:28:00,2015-10-13T12:28:00Z,WI090.00,WI,O,CL,H,A,A,15,32,1.9,<2,2015,TRUE,FALSE,2
2015-09-02,13:54:00,2015-09-02T13:54:00Z,WI090.00,WI,O,SW,HF,A,A,18,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-13,10:22:00,2015-07-13T10:22:00Z,WI090.00,WI,O,NE,HE,A,A,14,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-15,09:34:00,2015-06-15T09:34:00Z,WI090.00,WI,O,SW,HF,A,A,12,30,1.9,<2,2015,TRUE,FALSE,2
2019-09-18,11:28:00,2019-09-18T11:28:00Z,WI088.00,WI,O,,F,A,A,14,32,1.9,<2,2019,TRUE,FALSE,2
2019-08-12,08:42:00,2019-08-12T08:42:00Z,WI088.00,WI,O,,HF,A,A,21,30,1.9,<2,2019,TRUE,FALSE,2
2019-08-01,09:15:00,2019-08-01T09:15:00Z,WI088.00,WI,O,,F,A,A,23,34,2,2,2019,FALSE,FALSE,2
2019-06-05,14:15:00,2019-06-05T14:15:00Z,WI088.00,WI,O,,HE,A,A,11,28,1.9,<2,2019,TRUE,FALSE,2
2019-05-08,13:40:00,2019-05-08T13:40:00Z,WI088.00,WI,O,,HF,A,A,10,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-17,10:00:00,2019-04-17T10:00:00Z,WI088.00,WI,O,,H,A,A,8,30,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,09:17:00,2018-11-05T09:17:00Z,WI088.00,WI,O,,H,A,A,5,31,4,4,2018,FALSE,FALSE,4
2018-10-22,10:20:00,2018-10-22T10:20:00Z,WI088.00,WI,O,CL,H,A,A,10,32,1.9,<2,2018,TRUE,FALSE,2
2018-08-27,11:32:00,2018-08-27T11:32:00Z,WI088.00,WI,O,NE,HF,A,A,23,30,1.9,<2,2018,TRUE,FALSE,2
2018-07-31,13:35:00,2018-07-31T13:35:00Z,WI088.00,WI,O,SW,HF,A,A,23,31,1.9,<2,2018,TRUE,FALSE,2
2018-06-26,10:16:00,2018-06-26T10:16:00Z,WI088.00,WI,O,SE,HF,A,A,15,35,1.9,<2,2018,TRUE,FALSE,2
2018-06-11,09:09:00,2018-06-11T09:09:00Z,WI088.00,WI,O,SE,H,A,A,10,29,2,2,2018,FALSE,FALSE,2
2017-10-23,13:14:00,2017-10-23T13:14:00Z,WI088.00,WI,O,SW,HF,A,A,10,32,1.9,<2,2017,TRUE,FALSE,2
2017-10-10,14:46:00,2017-10-10T14:46:00Z,WI088.00,WI,O,W,H,A,A,16,31,4,4,2017,FALSE,FALSE,4
2017-09-25,14:44:00,2017-09-25T14:44:00Z,WI088.00,WI,O,CL,HF,A,A,19,32,1.9,<2,2017,TRUE,FALSE,2
2017-07-12,12:32:00,2017-07-12T12:32:00Z,WI088.00,WI,O,S,F,A,A,15,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-21,10:28:00,2017-06-21T10:28:00Z,WI088.00,WI,O,CL,HE,A,A,17,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,12:00:00,2017-05-09T12:00:00Z,WI088.00,WI,O,S,HE,A,A,8,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-07,14:40:00,2016-11-07T14:40:00Z,WI088.00,WI,O,CL,HF,A,A,10,32,1.9,<2,2016,TRUE,FALSE,2
2016-09-26,09:20:00,2016-09-26T09:20:00Z,WI088.00,WI,O,NW,HE,A,A,12,32,2,2,2016,FALSE,FALSE,2
2016-08-01,10:53:00,2016-08-01T10:53:00Z,WI088.00,WI,O,CL,H,A,A,14,30,2,2,2016,FALSE,FALSE,2
2016-07-21,11:55:00,2016-07-21T11:55:00Z,WI088.00,WI,O,S,HF,A,A,15,30,2,2,2016,FALSE,FALSE,2
2016-06-15,10:05:00,2016-06-15T10:05:00Z,WI088.00,WI,O,N,E,A,A,11,31,1.9,<2,2016,TRUE,FALSE,2
2016-05-03,09:46:00,2016-05-03T09:46:00Z,WI088.00,WI,O,CL,HE,A,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2015-11-16,11:53:00,2015-11-16T11:53:00Z,WI088.00,WI,O,NW,F,A,A,7,30,16,16,2015,FALSE,FALSE,16
2015-10-26,11:10:00,2015-10-26T11:10:00Z,WI088.00,WI,O,NW,HE,A,A,11,32,1.9,<2,2015,TRUE,FALSE,2
2015-10-13,12:20:00,2015-10-13T12:20:00Z,WI088.00,WI,O,N,H,A,A,15,30,1.9,<2,2015,TRUE,FALSE,2
2015-09-02,13:34:00,2015-09-02T13:34:00Z,WI088.00,WI,O,SW,HF,A,A,18,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-13,10:10:00,2015-07-13T10:10:00Z,WI088.00,WI,O,NE,H,A,A,18,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-15,09:24:00,2015-06-15T09:24:00Z,WI088.00,WI,O,SW,F,A,A,12,30,2,2,2015,FALSE,FALSE,2
2019-09-18,14:48:00,2019-09-18T14:48:00Z,WI083.00,WI,O,,H,A,A,13,32,1.9,<2,2019,TRUE,FALSE,2
2019-08-12,09:50:00,2019-08-12T09:50:00Z,WI083.00,WI,O,,H,A,A,22,30,1.9,<2,2019,TRUE,FALSE,2
2019-08-01,10:15:00,2019-08-01T10:15:00Z,WI083.00,WI,O,,F,A,A,22,34,1.9,<2,2019,TRUE,FALSE,2
2019-06-05,14:05:00,2019-06-05T14:05:00Z,WI083.00,WI,O,,HE,A,A,11,28,1.9,<2,2019,TRUE,FALSE,2
2019-05-08,13:30:00,2019-05-08T13:30:00Z,WI083.00,WI,O,,HF,A,A,11,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-17,09:35:00,2019-04-17T09:35:00Z,WI083.00,WI,O,,H,A,A,8,30,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,09:23:00,2018-11-05T09:23:00Z,WI083.00,WI,O,,H,A,A,5,31,9,9,2018,FALSE,FALSE,9
2018-10-22,09:05:00,2018-10-22T09:05:00Z,WI083.00,WI,O,NW,HF,A,A,11,32,1.9,<2,2018,TRUE,FALSE,2
2018-08-27,11:08:00,2018-08-27T11:08:00Z,WI083.00,WI,O,NE,F,A,A,22,28,1.9,<2,2018,TRUE,FALSE,2
2018-07-31,13:15:00,2018-07-31T13:15:00Z,WI083.00,WI,O,SW,HF,A,A,23,30,1.9,<2,2018,TRUE,FALSE,2
2018-06-26,09:47:00,2018-06-26T09:47:00Z,WI083.00,WI,O,SE,HF,A,A,16,35,1.9,<2,2018,TRUE,FALSE,2
2018-06-11,09:21:00,2018-06-11T09:21:00Z,WI083.00,WI,O,SE,H,A,A,10,29,2,2,2018,FALSE,FALSE,2
2017-10-23,13:00:00,2017-10-23T13:00:00Z,WI083.00,WI,O,S,HF,A,A,10,32,1.9,<2,2017,TRUE,FALSE,2
2017-10-10,14:36:00,2017-10-10T14:36:00Z,WI083.00,WI,O,NW,HF,A,A,15,31,3.6,3.6,2017,FALSE,FALSE,3.6
2017-09-25,14:30:00,2017-09-25T14:30:00Z,WI083.00,WI,O,S,HF,A,A,16,32,1.9,<2,2017,TRUE,FALSE,2
2017-07-12,12:23:00,2017-07-12T12:23:00Z,WI083.00,WI,O,S,F,A,A,17,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-21,10:19:00,2017-06-21T10:19:00Z,WI083.00,WI,O,SW,HE,A,A,11,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,11:50:00,2017-05-09T11:50:00Z,WI083.00,WI,O,S,HE,A,A,7,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-07,14:20:00,2016-11-07T14:20:00Z,WI083.00,WI,O,NW,F,A,A,10,32,1.9,<2,2016,TRUE,FALSE,2
2016-09-26,09:07:00,2016-09-26T09:07:00Z,WI083.00,WI,O,NW,HE,A,A,13,32,1.9,<2,2016,TRUE,FALSE,2
2016-08-01,10:40:00,2016-08-01T10:40:00Z,WI083.00,WI,O,CL,H,A,A,14,30,6,6,2016,FALSE,FALSE,6
2016-07-21,11:39:00,2016-07-21T11:39:00Z,WI083.00,WI,O,S,HF,A,A,15,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-15,09:50:00,2016-06-15T09:50:00Z,WI083.00,WI,O,N,HE,A,A,11,31,1.9,<2,2016,TRUE,FALSE,2
2016-05-03,09:32:00,2016-05-03T09:32:00Z,WI083.00,WI,O,CL,HE,A,A,6,30,3.6,3.6,2016,FALSE,FALSE,3.6
2015-11-16,11:40:00,2015-11-16T11:40:00Z,WI083.00,WI,O,NW,F,A,A,7,30,1.9,<2,2015,TRUE,FALSE,2
2015-10-26,10:50:00,2015-10-26T10:50:00Z,WI083.00,WI,O,NW,H,A,A,10,32,1.9,<2,2015,TRUE,FALSE,2
2015-10-13,12:02:00,2015-10-13T12:02:00Z,WI083.00,WI,O,N,H,A,A,16,30,1.9,<2,2015,TRUE,FALSE,2
2015-09-02,13:24:00,2015-09-02T13:24:00Z,WI083.00,WI,O,SW,HF,A,A,18,30,1.9,<2,2015,TRUE,FALSE,2
2015-07-13,09:53:00,2015-07-13T09:53:00Z,WI083.00,WI,O,NE,H,A,A,18,30,1.9,<2,2015,TRUE,FALSE,2
2015-06-15,09:06:00,2015-06-15T09:06:00Z,WI083.00,WI,O,SW,F,A,A,13,30,1.9,<2,2015,TRUE,FALSE,2
2019-09-18,15:10:00,2019-09-18T15:10:00Z,WI077.00,WI,O,,HE,A,A,14,32,1.9,<2,2019,TRUE,FALSE,2
2019-08-12,10:10:00,2019-08-12T10:10:00Z,WI077.00,WI,O,,H,A,A,22,30,1.9,<2,2019,TRUE,FALSE,2
2019-08-01,10:55:00,2019-08-01T10:55:00Z,WI077.00,WI,O,,HF,A,A,,34,1.9,<2,2019,TRUE,FALSE,2
2019-06-05,15:00:00,2019-06-05T15:00:00Z,WI077.00,WI,O,,E,A,A,11,28,1.9,<2,2019,TRUE,FALSE,2
2019-05-08,14:04:00,2019-05-08T14:04:00Z,WI077.00,WI,O,,H,A,A,11,25,1.9,<2,2019,TRUE,FALSE,2
2019-04-17,10:30:00,2019-04-17T10:30:00Z,WI077.00,WI,O,,H,A,A,8,30,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,08:45:00,2018-11-05T08:45:00Z,WI077.00,WI,O,,H,A,A,5,30,22,22,2018,FALSE,FALSE,22
2018-10-22,09:20:00,2018-10-22T09:20:00Z,WI077.00,WI,O,NW,HF,A,A,10,32,1.9,<2,2018,TRUE,FALSE,2
2018-08-27,10:30:00,2018-08-27T10:30:00Z,WI077.00,WI,O,NE,F,A,A,21,31,1.9,<2,2018,TRUE,FALSE,2
2018-07-31,14:23:00,2018-07-31T14:23:00Z,WI077.00,WI,O,SW,H,A,A,23,31,1.9,<2,2018,TRUE,FALSE,2
2018-06-26,11:28:00,2018-06-26T11:28:00Z,WI077.00,WI,O,S,H,A,A,17,35,1.9,<2,2018,TRUE,FALSE,2
2018-06-11,09:33:00,2018-06-11T09:33:00Z,WI077.00,WI,O,SE,H,A,A,12,29,1.9,<2,2018,TRUE,FALSE,2
2017-10-23,14:11:00,2017-10-23T14:11:00Z,WI077.00,WI,O,SW,H,A,A,10,31,1.9,<2,2017,TRUE,FALSE,2
2017-10-10,15:39:00,2017-10-10T15:39:00Z,WI077.00,WI,O,NW,H,A,A,15,32,1.9,<2,2017,TRUE,FALSE,2
2017-09-25,15:41:00,2017-09-25T15:41:00Z,WI077.00,WI,O,SW,H,A,A,16,32,1.9,<2,2017,TRUE,FALSE,2
2017-07-12,13:15:00,2017-07-12T13:15:00Z,WI077.00,WI,O,S,HF,A,A,18,31,1.9,<2,2017,TRUE,FALSE,2
2017-06-21,11:18:00,2017-06-21T11:18:00Z,WI077.00,WI,O,CL,E,A,A,17,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,12:42:00,2017-05-09T12:42:00Z,WI077.00,WI,O,S,HE,A,A,8,30,1.9,<2,2017,TRUE,FALSE,2
2016-11-07,15:21:00,2016-11-07T15:21:00Z,WI077.00,WI,O,NW,HF,A,A,10,32,2,2,2016,FALSE,FALSE,2
2016-09-26,10:06:00,2016-09-26T10:06:00Z,WI077.00,WI,O,CL,E,A,A,14,32,1.9,<2,2016,TRUE,FALSE,2
2016-08-01,11:44:00,2016-08-01T11:44:00Z,WI077.00,WI,O,CL,HE,A,A,16,30,8,8,2016,FALSE,FALSE,8
2016-07-21,12:31:00,2016-07-21T12:31:00Z,WI077.00,WI,O,S,H,A,A,14,30,1.9,<2,2016,TRUE,FALSE,2
