"SDate","STime","SDateTime","Station","GROW_AREA","OpenClosed","WDIR","Tide","Class","CATEGORY","Temp","FLOOD","Sal","ColiScore","RawColi","DELIVERY_TEMP_C","YEAR","LCFlag","RCFlag","ColiVal"
2019-09-18,11:28:00,2019-09-18 11:28:00,"WI088.00","WI","O",,"F","A","A",14,,32,1.9,"<2",4,2019,TRUE,FALSE,2
2019-08-12,08:42:00,2019-08-12 08:42:00,"WI088.00","WI","O",,"HF","A","A",21,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-08-01,09:15:00,2019-08-01 09:15:00,"WI088.00","WI","O",,"F","A","A",23,,34,2,"2",7,2019,FALSE,FALSE,2
2019-06-05,14:15:00,2019-06-05 14:15:00,"WI088.00","WI","O",,"HE","A","A",11,,28,1.9,"<2",5,2019,TRUE,FALSE,2
2019-05-08,13:40:00,2019-05-08 13:40:00,"WI088.00","WI","O",,"HF","A","A",10,,25,1.9,"<2",7,2019,TRUE,FALSE,2
2019-04-17,10:00:00,2019-04-17 10:00:00,"WI088.00","WI","O",,"H","A","A",8,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2018-11-05,09:17:00,2018-11-05 09:17:00,"WI088.00","WI","O",,"H","A","A",5,,31,4,"4",5,2018,FALSE,FALSE,4
2018-10-22,10:20:00,2018-10-22 10:20:00,"WI088.00","WI","O","CL","H","A","A",10,,32,1.9,"<2",4,2018,TRUE,FALSE,2
2018-08-27,11:32:00,2018-08-27 11:32:00,"WI088.00","WI","O","NE","HF","A","A",23,,30,1.9,"<2",6,2018,TRUE,FALSE,2
2018-07-31,13:35:00,2018-07-31 13:35:00,"WI088.00","WI","O","SW","HF","A","A",23,,31,1.9,"<2",10,2018,TRUE,FALSE,2
2018-06-26,10:16:00,2018-06-26 10:16:00,"WI088.00","WI","O","SE","HF","A","A",15,,35,1.9,"<2",6,2018,TRUE,FALSE,2
2018-06-11,09:09:00,2018-06-11 09:09:00,"WI088.00","WI","O","SE","H","A","A",10,,29,2,"2",5,2018,FALSE,FALSE,2
2017-10-23,13:14:00,2017-10-23 13:14:00,"WI088.00","WI","O","SW","HF","A","A",10,,32,1.9,"<2",3,2017,TRUE,FALSE,2
2017-10-10,14:46:00,2017-10-10 14:46:00,"WI088.00","WI","O","W","H","A","A",16,,31,4,"4",7,2017,FALSE,FALSE,4
2017-09-25,14:44:00,2017-09-25 14:44:00,"WI088.00","WI","O","CL","HF","A","A",19,,32,1.9,"<2",4,2017,TRUE,FALSE,2
2017-07-12,12:32:00,2017-07-12 12:32:00,"WI088.00","WI","O","S","F","A","A",15,,30,1.9,"<2",4,2017,TRUE,FALSE,2
2017-06-21,10:28:00,2017-06-21 10:28:00,"WI088.00","WI","O","CL","HE","A","A",17,,32,1.9,"<2",6,2017,TRUE,FALSE,2
2017-05-09,12:00:00,2017-05-09 12:00:00,"WI088.00","WI","O","S","HE","A","A",8,,30,1.9,"<2",1,2017,TRUE,FALSE,2
2016-11-07,14:40:00,2016-11-07 14:40:00,"WI088.00","WI","O","CL","HF","A","A",10,,32,1.9,"<2",2,2016,TRUE,FALSE,2
2016-09-26,09:20:00,2016-09-26 09:20:00,"WI088.00","WI","O","NW","HE","A","A",12,,32,2,"2",9,2016,FALSE,FALSE,2
2016-08-01,10:53:00,2016-08-01 10:53:00,"WI088.00","WI","O","CL","H","A","A",14,,30,2,"2",3,2016,FALSE,FALSE,2
2016-07-21,11:55:00,2016-07-21 11:55:00,"WI088.00","WI","O","S","HF","A","A",15,,30,2,"2",8,2016,FALSE,FALSE,2
2016-06-15,10:05:00,2016-06-15 10:05:00,"WI088.00","WI","O","N","E","A","A",11,,31,1.9,"<2",6,2016,TRUE,FALSE,2
2016-05-03,09:46:00,2016-05-03 09:46:00,"WI088.00","WI","O","CL","HE","A","A",5,,30,1.9,"<2",8,2016,TRUE,FALSE,2
2015-11-16,11:53:00,2015-11-16 11:53:00,"WI088.00","WI","O","NW","F","A","A",7,,30,16,"16",8,2015,FALSE,FALSE,16
2015-10-26,11:10:00,2015-10-26 11:10:00,"WI088.00","WI","O","NW","HE","A","A",11,,32,1.9,"<2",3,2015,TRUE,FALSE,2
2015-10-13,12:20:00,2015-10-13 12:20:00,"WI088.00","WI","O","N","H","A","A",15,,30,1.9,"<2",4,2015,TRUE,FALSE,2
2015-09-02,13:34:00,2015-09-02 13:34:00,"WI088.00","WI","O","SW","HF","A","A",18,,30,1.9,"<2",7,2015,TRUE,FALSE,2
2015-07-13,10:10:00,2015-07-13 10:10:00,"WI088.00","WI","O","NE","H","A","A",18,,30,1.9,"<2",3,2015,TRUE,FALSE,2
2015-06-15,09:24:00,2015-06-15 09:24:00,"WI088.00","WI","O","SW","F","A","A",12,,30,2,"2",4.5,2015,FALSE,FALSE,2
2019-09-18,14:48:00,2019-09-18 14:48:00,"WI083.00","WI","O",,"H","A","A",13,,32,1.9,"<2",4,2019,TRUE,FALSE,2
2019-08-12,09:50:00,2019-08-12 09:50:00,"WI083.00","WI","O",,"H","A","A",22,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-08-01,10:15:00,2019-08-01 10:15:00,"WI083.00","WI","O",,"F","A","A",22,,34,1.9,"<2",7,2019,TRUE,FALSE,2
2019-06-05,14:05:00,2019-06-05 14:05:00,"WI083.00","WI","O",,"HE","A","A",11,,28,1.9,"<2",5,2019,TRUE,FALSE,2
2019-05-08,13:30:00,2019-05-08 13:30:00,"WI083.00","WI","O",,"HF","A","A",11,,25,1.9,"<2",7,2019,TRUE,FALSE,2
2019-04-17,09:35:00,2019-04-17 09:35:00,"WI083.00","WI","O",,"H","A","A",8,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2018-11-05,09:23:00,2018-11-05 09:23:00,"WI083.00","WI","O",,"H","A","A",5,,31,9,"9",5,2018,FALSE,FALSE,9
2018-10-22,09:05:00,2018-10-22 09:05:00,"WI083.00","WI","O","NW","HF","A","A",11,,32,1.9,"<2",4,2018,TRUE,FALSE,2
2018-08-27,11:08:00,2018-08-27 11:08:00,"WI083.00","WI","O","NE","F","A","A",22,,28,1.9,"<2",6,2018,TRUE,FALSE,2
2018-07-31,13:15:00,2018-07-31 13:15:00,"WI083.00","WI","O","SW","HF","A","A",23,,30,1.9,"<2",10,2018,TRUE,FALSE,2
2018-06-26,09:47:00,2018-06-26 09:47:00,"WI083.00","WI","O","SE","HF","A","A",16,,35,1.9,"<2",6,2018,TRUE,FALSE,2
2018-06-11,09:21:00,2018-06-11 09:21:00,"WI083.00","WI","O","SE","H","A","A",10,,29,2,"2",5,2018,FALSE,FALSE,2
2017-10-23,13:00:00,2017-10-23 13:00:00,"WI083.00","WI","O","S","HF","A","A",10,,32,1.9,"<2",3,2017,TRUE,FALSE,2
2017-10-10,14:36:00,2017-10-10 14:36:00,"WI083.00","WI","O","NW","HF","A","A",15,,31,3.6,"3.6",7,2017,FALSE,FALSE,3.6
2017-09-25,14:30:00,2017-09-25 14:30:00,"WI083.00","WI","O","S","HF","A","A",16,,32,1.9,"<2",4,2017,TRUE,FALSE,2
2017-07-12,12:23:00,2017-07-12 12:23:00,"WI083.00","WI","O","S","F","A","A",17,,30,1.9,"<2",4,2017,TRUE,FALSE,2
2017-06-21,10:19:00,2017-06-21 10:19:00,"WI083.00","WI","O","SW","HE","A","A",11,,32,1.9,"<2",6,2017,TRUE,FALSE,2
2017-05-09,11:50:00,2017-05-09 11:50:00,"WI083.00","WI","O","S","HE","A","A",7,,30,1.9,"<2",1,2017,TRUE,FALSE,2
2016-11-07,14:20:00,2016-11-07 14:20:00,"WI083.00","WI","O","NW","F","A","A",10,,32,1.9,"<2",2,2016,TRUE,FALSE,2
2016-09-26,09:07:00,2016-09-26 09:07:00,"WI083.00","WI","O","NW","HE","A","A",13,,32,1.9,"<2",9,2016,TRUE,FALSE,2
2016-08-01,10:40:00,2016-08-01 10:40:00,"WI083.00","WI","O","CL","H","A","A",14,,30,6,"6",3,2016,FALSE,FALSE,6
2016-07-21,11:39:00,2016-07-21 11:39:00,"WI083.00","WI","O","S","HF","A","A",15,,30,1.9,"<2",8,2016,TRUE,FALSE,2
2016-06-15,09:50:00,2016-06-15 09:50:00,"WI083.00","WI","O","N","HE","A","A",11,,31,1.9,"<2",6,2016,TRUE,FALSE,2
2016-05-03,09:32:00,2016-05-03 09:32:00,"WI083.00","WI","O","CL","HE","A","A",6,,30,3.6,"3.6",8,2016,FALSE,FALSE,3.6
2015-11-16,11:40:00,2015-11-16 11:40:00,"WI083.00","WI","O","NW","F","A","A",7,,30,1.9,"<2",8,2015,TRUE,FALSE,2
2015-10-26,10:50:00,2015-10-26 10:50:00,"WI083.00","WI","O","NW","H","A","A",10,,32,1.9,"<2",3,2015,TRUE,FALSE,2
2015-10-13,12:02:00,2015-10-13 12:02:00,"WI083.00","WI","O","N","H","A","A",16,,30,1.9,"<2",4,2015,TRUE,FALSE,2
2015-09-02,13:24:00,2015-09-02 13:24:00,"WI083.00","WI","O","SW","HF","A","A",18,,30,1.9,"<2",7,2015,TRUE,FALSE,2
2015-07-13,09:53:00,2015-07-13 09:53:00,"WI083.00","WI","O","NE","H","A","A",18,,30,1.9,"<2",3,2015,TRUE,FALSE,2
2015-06-15,09:06:00,2015-06-15 09:06:00,"WI083.00","WI","O","SW","F","A","A",13,,30,1.9,"<2",4.5,2015,TRUE,FALSE,2
2019-09-18,15:10:00,2019-09-18 15:10:00,"WI077.00","WI","O",,"HE","A","A",14,,32,1.9,"<2",4,2019,TRUE,FALSE,2
2019-08-12,10:10:00,2019-08-12 10:10:00,"WI077.00","WI","O",,"H","A","A",22,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-08-01,10:55:00,2019-08-01 10:55:00,"WI077.00","WI","O",,"HF","A","A",,,34,1.9,"<2",7,2019,TRUE,FALSE,2
2019-06-05,15:00:00,2019-06-05 15:00:00,"WI077.00","WI","O",,"E","A","A",11,,28,1.9,"<2",5,2019,TRUE,FALSE,2
2019-05-08,14:04:00,2019-05-08 14:04:00,"WI077.00","WI","O",,"H","A","A",11,,25,1.9,"<2",,2019,TRUE,FALSE,2
2019-04-17,10:30:00,2019-04-17 10:30:00,"WI077.00","WI","O",,"H","A","A",8,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2018-11-05,08:45:00,2018-11-05 08:45:00,"WI077.00","WI","O",,"H","A","A",5,,30,22,"22",5,2018,FALSE,FALSE,22
2018-10-22,09:20:00,2018-10-22 09:20:00,"WI077.00","WI","O","NW","HF","A","A",10,,32,1.9,"<2",4,2018,TRUE,FALSE,2
2018-08-27,10:30:00,2018-08-27 10:30:00,"WI077.00","WI","O","NE","F","A","A",21,,31,1.9,"<2",6,2018,TRUE,FALSE,2
2018-07-31,14:23:00,2018-07-31 14:23:00,"WI077.00","WI","O","SW","H","A","A",23,,31,1.9,"<2",10,2018,TRUE,FALSE,2
2018-06-26,11:28:00,2018-06-26 11:28:00,"WI077.00","WI","O","S","H","A","A",17,,35,1.9,"<2",6,2018,TRUE,FALSE,2
2018-06-11,09:33:00,2018-06-11 09:33:00,"WI077.00","WI","O","SE","H","A","A",12,,29,1.9,"<2",5,2018,TRUE,FALSE,2
2017-10-23,14:11:00,2017-10-23 14:11:00,"WI077.00","WI","O","SW","H","A","A",10,,31,1.9,"<2",3,2017,TRUE,FALSE,2
2017-10-10,15:39:00,2017-10-10 15:39:00,"WI077.00","WI","O","NW","H","A","A",15,,32,1.9,"<2",7,2017,TRUE,FALSE,2
2017-09-25,15:41:00,2017-09-25 15:41:00,"WI077.00","WI","O","SW","H","A","A",16,,32,1.9,"<2",4,2017,TRUE,FALSE,2
2017-07-12,13:15:00,2017-07-12 13:15:00,"WI077.00","WI","O","S","HF","A","A",18,,31,1.9,"<2",4,2017,TRUE,FALSE,2
2017-06-21,11:18:00,2017-06-21 11:18:00,"WI077.00","WI","O","CL","E","A","A",17,,32,1.9,"<2",6,2017,TRUE,FALSE,2
2017-05-09,12:42:00,2017-05-09 12:42:00,"WI077.00","WI","O","S","HE","A","A",8,,30,1.9,"<2",1,2017,TRUE,FALSE,2
2016-11-07,15:21:00,2016-11-07 15:21:00,"WI077.00","WI","O","NW","HF","A","A",10,,32,2,"2",2,2016,FALSE,FALSE,2
2016-09-26,10:06:00,2016-09-26 10:06:00,"WI077.00","WI","O","CL","E","A","A",14,,32,1.9,"<2",9,2016,TRUE,FALSE,2
2016-08-01,11:44:00,2016-08-01 11:44:00,"WI077.00","WI","O","CL","HE","A","A",16,,30,8,"8",3,2016,FALSE,FALSE,8
2016-07-21,12:31:00,2016-07-21 12:31:00,"WI077.00","WI","O","S","H","A","A",14,,30,1.9,"<2",8,2016,TRUE,FALSE,2
2016-06-15,11:00:00,2016-06-15 11:00:00,"WI077.00","WI","O","N","E","A","A",13,,32,1.9,"<2",6,2016,TRUE,FALSE,2
2016-05-03,10:33:00,2016-05-03 10:33:00,"WI077.00","WI","O","CL","E","A","A",5,,30,6,"6",8,2016,FALSE,FALSE,6
2015-11-16,12:41:00,2015-11-16 12:41:00,"WI077.00","WI","O","W","HF","A","A",7,,30,1.9,"<2",8,2015,TRUE,FALSE,2
2015-10-26,12:08:00,2015-10-26 12:08:00,"WI077.00","WI","O","NW","E","A","A",12,,32,1.9,"<2",3,2015,TRUE,FALSE,2
2015-10-13,12:52:00,2015-10-13 12:52:00,"WI077.00","WI","O","CL","HE","A","A",15,,30,1.9,"<2",4,2015,TRUE,FALSE,2
2015-09-02,15:55:00,2015-09-02 15:55:00,"WI077.00","WI","O","SW","HE","A","A",18,,30,1.9,"<2",7,2015,TRUE,FALSE,2
2015-07-13,11:03:00,2015-07-13 11:03:00,"WI077.00","WI","O","NE","HE","A","A",16,,30,1.9,"<2",3,2015,TRUE,FALSE,2
2015-06-15,10:16:00,2015-06-15 10:16:00,"WI077.00","WI","O","SW","HF","A","A",13,,30,1.9,"<2",4.5,2015,TRUE,FALSE,2
2019-09-18,14:28:00,2019-09-18 14:28:00,"WI074.00","WI","O",,"H","R","A",14,,32,1.9,"<2",4,2019,TRUE,FALSE,2
2019-08-12,09:35:00,2019-08-12 09:35:00,"WI074.00","WI","O",,"H","R","A",22,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-08-01,10:35:00,2019-08-01 10:35:00,"WI074.00","WI","O",,"HF","R","A",23,,34,1.9,"<2",7,2019,TRUE,FALSE,2
2019-06-05,12:55:00,2019-06-05 12:55:00,"WI074.00","WI","O",,"H","R","A",11,,28,1.9,"<2",5,2019,TRUE,FALSE,2
2019-05-08,12:35:00,2019-05-08 12:35:00,"WI074.00","WI","O",,"F","R","A",12,,25,1.9,"<2",7,2019,TRUE,FALSE,2
2019-04-17,11:05:00,2019-04-17 11:05:00,"WI074.00","WI","O",,"HE","R","A",8,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-03-25,12:35:00,2019-03-25 12:35:00,"WI074.00","WI","O",,"F","R","A",3,,30,1.9,"<2",7,2019,TRUE,FALSE,2
2018-11-06,08:41:00,2018-11-06 08:41:00,"WI074.00","WI","O",,"HF","R","A",2,,31,30,"30",4,2018,FALSE,FALSE,30
2018-08-07,07:15:00,2018-08-07 07:15:00,"WI074.00","WI","O","CL","H","R","A",24,,33,1.9,"<2",5,2018,TRUE,FALSE,2
2018-07-17,14:52:00,2018-07-17 14:52:00,"WI074.00","WI","O","CL","HF","R","A",14,,33,240,"240",7,2018,FALSE,FALSE,240
2018-06-20,15:34:00,2018-06-20 15:34:00,"WI074.00","WI","O","SW","F","R","A",16,,29,2,"2",7,2018,FALSE,FALSE,2
2018-05-22,17:50:00,2018-05-22 17:50:00,"WI074.00","WI","O","CL","H","R","A",15,,30,1.9,"<2",2,2018,TRUE,FALSE,2
2018-05-07,17:58:00,2018-05-07 17:58:00,"WI074.00","WI","O","CL","H","R","A",14,,30,1.9,"<2",3,2018,TRUE,FALSE,2
2017-09-13,13:36:00,2017-09-13 13:36:00,"WI074.00","WI","O","NW","F","R","A",,,32,1.9,"<2",5,2017,TRUE,FALSE,2
2017-08-16,14:36:00,2017-08-16 14:36:00,"WI074.00","WI","O","W","F","R","A",21,,34,2,"2",8,2017,FALSE,FALSE,2
2017-07-18,,2017-07-18 00:00:00,"WI074.00","WI","O","CL","H","R","A",15,,32,2,"2",5,2017,FALSE,FALSE,2
2017-06-12,13:10:00,2017-06-12 13:10:00,"WI074.00","WI","O","CL","HF","R","A",17,,28,2,"2",4,2017,FALSE,FALSE,2
2017-05-02,14:57:00,2017-05-02 14:57:00,"WI074.00","WI","O","CL","F","R","A",9,,28,1.9,"<2",7,2017,TRUE,FALSE,2
2017-03-21,15:07:00,2017-03-21 15:07:00,"WI074.00","WI","O","CL","F","R","A",4,,30,1.9,"<2",2,2017,TRUE,FALSE,2
2016-09-26,12:11:00,2016-09-26 12:11:00,"WI074.00","WI","O","CL","E","R","A",14,,30,1.9,"<2",3,2016,TRUE,FALSE,2
2016-08-16,11:15:00,2016-08-16 11:15:00,"WI074.00","WI","O","CL","HE","R","A",21,,30,1.9,"<2",6,2016,TRUE,FALSE,2
2016-08-01,11:31:00,2016-08-01 11:31:00,"WI074.00","WI","O","CL","HE","R","A",19,,30,46,"46",2,2016,FALSE,FALSE,46
2016-06-15,10:59:00,2016-06-15 10:59:00,"WI074.00","WI","O","N","E","R","A",16,,31,1.9,"<2",5,2016,TRUE,FALSE,2
2016-05-09,11:56:00,2016-05-09 11:56:00,"WI074.00","WI","O","W","F","R","A",11,,30,1.9,"<2",4,2016,TRUE,FALSE,2
2016-04-05,12:25:00,2016-04-05 12:25:00,"WI074.00","WI","O","N","E","R","A",4,,31,1.9,"<2",4,2016,TRUE,FALSE,2
2016-03-09,11:34:00,2016-03-09 11:34:00,"WI074.00","WI","O","CL","HE","R","A",8,,30,1.9,"<2",4,2016,TRUE,FALSE,2
2015-11-16,13:40:00,2015-11-16 13:40:00,"WI074.00","WI","O","NW","H","R","A",8,,30,1.9,"<2",8,2015,TRUE,FALSE,2
2015-10-28,11:13:00,2015-10-28 11:13:00,"WI074.00","WI","O","CL","HF","R","A",10,,30,1.9,"<2",4,2015,TRUE,FALSE,2
2015-09-01,14:39:00,2015-09-01 14:39:00,"WI074.00","WI","O","S","HE","R","A",18,,30,12,"12",3,2015,FALSE,FALSE,12
2015-07-13,11:32:00,2015-07-13 11:32:00,"WI074.00","WI","O","NE","E","R","A",15,,30,1.9,"<2",3,2015,TRUE,FALSE,2
2015-06-15,10:48:00,2015-06-15 10:48:00,"WI074.00","WI","O","SW","H","R","A",14,,30,1.9,"<2",4.5,2015,TRUE,FALSE,2
2015-06-01,14:23:00,2015-06-01 14:23:00,"WI074.00","WI","O","CL","E","R","A",10,,30,29,"29",3,2015,FALSE,FALSE,29
2015-04-29,08:19:00,2015-04-29 08:19:00,"WI074.00","WI","O","CL","H","R","A",5,,30,1.9,"<2",4,2015,TRUE,FALSE,2
2015-04-14,09:28:00,2015-04-14 09:28:00,"WI074.00","WI","O","CL","E","R","A",5,,30,1.9,"<2",6,2015,TRUE,FALSE,2
2019-09-18,14:35:00,2019-09-18 14:35:00,"WI071.00","WI","O",,"H","R","A",14,,32,1.9,"<2",4,2019,TRUE,FALSE,2
2019-08-12,09:40:00,2019-08-12 09:40:00,"WI071.00","WI","O",,"H","R","A",22,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-08-01,10:40:00,2019-08-01 10:40:00,"WI071.00","WI","O",,"HF","R","A",23,,33,6,"6",7,2019,FALSE,FALSE,6
2019-06-05,12:48:00,2019-06-05 12:48:00,"WI071.00","WI","O",,"HF","R","A",11,,28,2,"2",5,2019,FALSE,FALSE,2
2019-05-08,12:27:00,2019-05-08 12:27:00,"WI071.00","WI","O",,"F","R","A",11,,25,1.9,"<2",7,2019,TRUE,FALSE,2
2019-04-17,11:00:00,2019-04-17 11:00:00,"WI071.00","WI","O",,"HE","R","A",8,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-03-25,12:42:00,2019-03-25 12:42:00,"WI071.00","WI","O",,"F","R","A",5,,29,1.9,"<2",7,2019,TRUE,FALSE,2
2018-11-06,08:51:00,2018-11-06 08:51:00,"WI071.00","WI","O",,"HF","R","A",4,,31,2,"2",4,2018,FALSE,FALSE,2
2018-09-05,08:28:00,2018-09-05 08:28:00,"WI071.00","WI","O","CL","HE","R","A",16,,30,4,"4",5,2018,FALSE,FALSE,4
2018-08-07,08:00:00,2018-08-07 08:00:00,"WI071.00","WI","O","CL","H","R","A",24,,33,14,"14",5,2018,FALSE,FALSE,14
2018-07-17,14:40:00,2018-07-17 14:40:00,"WI071.00","WI","O","CL","HF","R","A",14,,34,3.6,"3.6",7,2018,FALSE,FALSE,3.6
2018-06-20,15:45:00,2018-06-20 15:45:00,"WI071.00","WI","O","SW","F","R","A",21,,29,52,"52",7,2018,FALSE,FALSE,52
2018-05-22,18:08:00,2018-05-22 18:08:00,"WI071.00","WI","O","CL","H","R","A",14,,30,1.9,"<2",2,2018,TRUE,FALSE,2
2018-05-07,18:10:00,2018-05-07 18:10:00,"WI071.00","WI","O","SE","HE","R","A",14,,30,1.9,"<2",3,2018,TRUE,FALSE,2
2017-11-27,15:05:00,2017-11-27 15:05:00,"WI071.00","WI","O","W","F","R","A",4,,37,1.9,"<2",4,2017,TRUE,FALSE,2
2017-11-13,07:00:00,2017-11-13 07:00:00,"WI071.00","WI","O","CL","H","R","A",6,,34,1.9,"<2",4,2017,TRUE,FALSE,2
2017-09-13,13:30:00,2017-09-13 13:30:00,"WI071.00","WI","O",,"F","R","A",,,,,,,2017,,,
2017-08-16,14:45:00,2017-08-16 14:45:00,"WI071.00","WI","O","NW","F","R","A",21,,34,120,"120",8,2017,FALSE,FALSE,120
2017-07-18,,2017-07-18 00:00:00,"WI071.00","WI","O","CL","H","R","A",15,,32,16,"16",5,2017,FALSE,FALSE,16
2017-06-12,12:59:00,2017-06-12 12:59:00,"WI071.00","WI","O","CL","HF","R","A",17,,28,2,"2",4,2017,FALSE,FALSE,2
2017-05-02,14:38:00,2017-05-02 14:38:00,"WI071.00","WI","O","CL","F","R","A",9,,26,1.9,"<2",7,2017,TRUE,FALSE,2
2017-03-21,15:03:00,2017-03-21 15:03:00,"WI071.00","WI","O",,"F","R","A",,,,,,,2017,,,
2016-12-19,13:05:00,2016-12-19 13:05:00,"WI071.00","WI","O","CL","F","R","A",0,,32,4,"4",6,2016,FALSE,FALSE,4
2016-12-05,14:45:00,2016-12-05 14:45:00,"WI071.00","WI","O","CL","H","R","A",5,,30,2,"2",5,2016,FALSE,FALSE,2
2016-09-26,12:08:00,2016-09-26 12:08:00,"WI071.00","WI","O",,"E","R","A",,,,,,,2016,,,
2016-08-01,11:22:00,2016-08-01 11:22:00,"WI071.00","WI","O","CL","HE","R","A",19,,30,29,"29",2,2016,FALSE,FALSE,29
2016-06-15,11:07:00,2016-06-15 11:07:00,"WI071.00","WI","O",,"E","R","A",,,,,,,2016,,,
2016-05-09,12:09:00,2016-05-09 12:09:00,"WI071.00","WI","O","CL","F","R","A",10,,30,1.9,"<2",4,2016,TRUE,FALSE,2
2016-04-05,12:17:00,2016-04-05 12:17:00,"WI071.00","WI","O","N","E","R","A",4,,30,1.9,"<2",4,2016,TRUE,FALSE,2
2016-03-09,11:21:00,2016-03-09 11:21:00,"WI071.00","WI","O","CL","H","R","A",6,,30,1.9,"<2",4,2016,TRUE,FALSE,2
2015-11-16,12:50:00,2015-11-16 12:50:00,"WI071.00","WI","O","W","HF","R","A",7,,30,1.9,"<2",8,2015,TRUE,FALSE,2
2015-10-28,11:04:00,2015-10-28 11:04:00,"WI071.00","WI","O","CL","HF","R","A",9,,30,2,"2",4,2015,FALSE,FALSE,2
2015-09-01,14:35:00,2015-09-01 14:35:00,"WI071.00","WI","O","S","HE","R","A",18,,30,20,"20",3,2015,FALSE,FALSE,20
2015-07-13,11:22:00,2015-07-13 11:22:00,"WI071.00","WI","O","NE","E","R","A",14,,30,1.9,"<2",3,2015,TRUE,FALSE,2
2015-06-15,10:42:00,2015-06-15 10:42:00,"WI071.00","WI","O","SW","H","R","A",14,,30,1.9,"<2",4.5,2015,TRUE,FALSE,2
2015-06-01,14:11:00,2015-06-01 14:11:00,"WI071.00","WI","O","CL","E","R","A",10,,30,130,"130",3,2015,FALSE,FALSE,130
2015-04-29,08:10:00,2015-04-29 08:10:00,"WI071.00","WI","O","CL","HF","R","A",5,,29,1.9,"<2",4,2015,TRUE,FALSE,2
2015-04-14,09:14:00,2015-04-14 09:14:00,"WI071.00","WI","O","CL","E","R","A",5,,30,1.9,"<2",6,2015,TRUE,FALSE,2
2019-09-18,14:59:00,2019-09-18 14:59:00,"WI069.00","WI","C",,"HE","P","A",13,,32,1.9,"<2",4,2019,TRUE,FALSE,2
2019-08-12,10:00:00,2019-08-12 10:00:00,"WI069.00","WI","C",,"H","P","A",22,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-08-01,10:45:00,2019-08-01 10:45:00,"WI069.00","WI","C",,"HF","P","A",23,,33,2,"2",7,2019,FALSE,FALSE,2
2019-06-05,12:43:00,2019-06-05 12:43:00,"WI069.00","WI","C",,"HF","P","A",10,,28,1.9,"<2",5,2019,TRUE,FALSE,2
2019-05-08,12:20:00,2019-05-08 12:20:00,"WI069.00","WI","C",,"F","P","A",11,,25,1.9,"<2",7,2019,TRUE,FALSE,2
2019-04-17,10:55:00,2019-04-17 10:55:00,"WI069.00","WI","C",,"HE","P","A",8,,30,1.9,"<2",6,2019,TRUE,FALSE,2
2019-03-25,12:50:00,2019-03-25 12:50:00,"WI069.00","WI","C",,"F","P","A",5,,32,1.9,"<2",7,2019,TRUE,FALSE,2
2018-11-06,09:05:00,2018-11-06 09:05:00,"WI069.00","WI","C",,"HF","P","A",5,,31,20,"20",4,2018,FALSE,FALSE,20
2018-08-07,07:22:00,2018-08-07 07:22:00,"WI069.00","WI","C","CL","H","P","A",24,,34,1700,">1600",5,2018,FALSE,TRUE,1600
2018-07-17,14:29:00,2018-07-17 14:29:00,"WI069.00","WI","C","CL","HF","P","A",13,,32,1.9,"<2",7,2018,TRUE,FALSE,2
2018-06-20,15:50:00,2018-06-20 15:50:00,"WI069.00","WI","C","SE","F","P","A",15,,29,46,"46",7,2018,FALSE,FALSE,46
2018-05-22,18:00:00,2018-05-22 18:00:00,"WI069.00","WI","C","CL","H","P","A",14,,30,1.9,"<2",2,2018,TRUE,FALSE,2
2018-05-07,18:02:00,2018-05-07 18:02:00,"WI069.00","WI","C","SE","H","P","A",14,,30,1.9,"<2",3,2018,TRUE,FALSE,2
2017-10-02,11:53:00,2017-10-02 11:53:00,"WI069.00","WI","C","CL","E","P","A",17,,30,1.9,"<2",7,2017,TRUE,FALSE,2
2017-09-13,13:23:00,2017-09-13 13:23:00,"WI069.00","WI","C","NW","F","P","A",,,32,6,"6",5,2017,FALSE,FALSE,6
2017-08-16,14:56:00,2017-08-16 14:56:00,"WI069.00","WI","C","W","F","P","A",20,,33,2,"2",8,2017,FALSE,FALSE,2
2017-07-18,,2017-07-18 00:00:00,"WI069.00","WI","C","CL","H","P","A",15,,32,29,"29",5,2017,FALSE,FALSE,29
2017-06-19,06:25:00,2017-06-19 06:25:00,"WI069.00","WI","C","CL","HF","P","A",19,,30,24,"24",4,2017,FALSE,FALSE,24
2017-06-12,12:43:00,2017-06-12 12:43:00,"WI069.00","WI","C","CL","HF","P","A",17,,,,,4,2017,,,
2017-05-15,13:25:00,2017-05-15 13:25:00,"WI069.00","WI","C","N","F","P","A",8,,4,1.9,"<2",6,2017,TRUE,FALSE,2
2017-05-02,14:53:00,2017-05-02 14:53:00,"WI069.00","WI","C",,"F","P","A",,,,,,,2017,,,
